3HM4:	HEADER    HYDROLASE                               28-MAY-09   3HM4              
4RGD:	HEADER    ANTIBIOTIC                              29-SEP-14   4RGD              
4EQB:	HEADER    TRANSPORT PROTEIN                       18-APR-12   4EQB              
5MC7:	HEADER    STRUCTURAL PROTEIN                      09-NOV-16   5MC7              
4PWW:	HEADER    DE NOVO PROTEIN                         21-MAR-14   4PWW              
4EQA:	HEADER    UNKNOWN FUNCTION                        18-APR-12   4EQA              
1C1K:	HEADER    DNA BINDING PROTEIN                     22-JUL-99   1C1K              
1X6O:	HEADER    TRANSLATION                             11-AUG-04   1X6O              
2QNG:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   18-JUL-07   2QNG              
2HX5:	HEADER    HYDROLASE                               02-AUG-06   2HX5              
3OM0:	HEADER    MEMBRANE PROTEIN                        26-AUG-10   3OM0              
1PSR:	HEADER    EF-HAND PROTEIN                         27-NOV-97   1PSR              
2QNL:	HEADER    SIGNALING PROTEIN                       18-JUL-07   2QNL              
4EQP:	HEADER    HYDROLASE                               19-APR-12   4EQP              
1X6Z:	HEADER    STRUCTURAL PROTEIN                      12-AUG-04   1X6Z              
2QNK:	HEADER    OXIDOREDUCTASE                          18-JUL-07   2QNK              
3BEX:	HEADER    TRANSFERASE                             20-NOV-07   3BEX              
3KWE:	HEADER    LYASE, PROTEIN BINDING, PHOTOSYNTHESIS  01-DEC-09   3KWE              
3MD7:	HEADER    HYDROLASE                               30-MAR-10   3MD7              
4DO4:	HEADER    HYDROLASE/HYDROLASE INHIBITOR           09-FEB-12   4DO4              
2ZFD:	HEADER    SIGNALING PROTEIN/TRANSFERASE           29-DEC-07   2ZFD              
4A4J:	HEADER    HYDROLASE                               14-OCT-11   4A4J              
2EGV:	HEADER    RNA METHYLTRANSFERASE                   02-MAR-07   2EGV              
3PPL:	HEADER    TRANSFERASE                             24-NOV-10   3PPL              
3IE7:	HEADER    TRANSFERASE                             22-JUL-09   3IE7              
3IE4:	HEADER    IMMUNE SYSTEM                           22-JUL-09   3IE4              
3BEI:	HEADER    HYDROLASE                               19-NOV-07   3BEI              
3Q2I:	HEADER    OXIDOREDUCTASE                          20-DEC-10   3Q2I              
3T3L:	HEADER    OXIDOREDUCTASE                          25-JUL-11   3T3L              
3KWR:	HEADER    RNA BINDING PROTEIN                     01-DEC-09   3KWR              
2AGK:	HEADER    ISOMERASE                               27-JUL-05   2AGK              
3IWF:	HEADER    TRANSCRIPTION REGULATOR                 02-SEP-09   3IWF              
1T6U:	HEADER    OXIDOREDUCTASE                          07-MAY-04   1T6U              
3DO8:	HEADER    TRANSFERASE                             03-JUL-08   3DO8              
3BED:	HEADER    TRANSFERASE                             16-NOV-07   3BED              
4G8B:	HEADER    HYDROLASE                               23-JUL-12   4G8B              
3IEZ:	HEADER    SIGNALING PROTEIN                       23-JUL-09   3IEZ              
3Q28:	HEADER    SUGAR BINDING PROTEIN, PROTEIN FIBRIL   19-DEC-10   3Q28              
3FKE:	HEADER    RNA BINDING PROTEIN                     16-DEC-08   3FKE              
4C6A:	HEADER    TRANSFERASE                             18-SEP-13   4C6A              
3OBL:	HEADER    SUGAR BINDING PROTEIN                   06-AUG-10   3OBL              
1WMH:	HEADER    TRANSFERASE/CELL CYCLE                  09-JUL-04   1WMH              
3PP5:	HEADER    STRUCTURAL PROTEIN                      24-NOV-10   3PP5              
3V1A:	HEADER    DE NOVO PROTEIN, METAL BINDING PROTEIN  09-DEC-11   3V1A              
1Z0W:	HEADER    HYDROLASE                               02-MAR-05   1Z0W              
3KYZ:	HEADER    TRANSFERASE                             07-DEC-09   3KYZ              
3OBQ:	HEADER    PROTEIN TRANSPORT                       09-AUG-10   3OBQ              
3PP2:	HEADER    HYDROLASE ACTIVATOR                     23-NOV-10   3PP2              
4DOI:	HEADER    ISOMERASE                               09-FEB-12   4DOI              
2CG7:	HEADER    SIGNALING PROTEIN                       27-FEB-06   2CG7              
1T61:	HEADER    STRUCTURAL PROTEIN                      05-MAY-04   1T61              
4CUA:	HEADER    HYDROLASE                               17-MAR-14   4CUA              
5M97:	HEADER    CELL CYCLE                              31-OCT-16   5M97              
4AYO:	HEADER    HYDROLASE                               21-JUN-12   4AYO              
4LWR:	HEADER    HYDROLASE                               28-JUL-13   4LWR              
4LWU:	HEADER    LIGASE/LIGASE INHIBITOR                 28-JUL-13   4LWU              
4E6U:	HEADER    TRANSFERASE                             16-MAR-12   4E6U              
2OB5:	HEADER    SUGAR BINDING PROTEIN                   18-DEC-06   2OB5              
2OB3:	HEADER    HYDROLASE                               18-DEC-06   2OB3              
4GEI:	HEADER    PROTEIN BINDING                         02-AUG-12   4GEI              
4GEK:	HEADER    TRANSFERASE                             02-AUG-12   4GEK              
4E6F:	HEADER    UNKNOWN FUNCTION                        15-MAR-12   4E6F              
3WQC:	HEADER    LYASE                                   25-JAN-14   3WQC              
3WQB:	HEADER    HYDROLASE/CHAPERONE                     24-JAN-14   3WQB              
4XEZ:	HEADER    OXIDOREDUCTASE                          25-DEC-14   4XEZ              
4UQZ:	HEADER    PROTEIN TRANSPORT                       25-JUN-14   4UQZ              
1MJ5:	HEADER    HYDROLASE                               27-AUG-02   1MJ5              
4UQX:	HEADER    PROTEIN TRANSPORT                       25-JUN-14   4UQX              
3BWZ:	HEADER    STRUCTURAL PROTEIN                      10-JAN-08   3BWZ              
4UQW:	HEADER    CHAPERONE                               25-JUN-14   4UQW              
5DFS:	HEADER    ELECTRON TRANSPORT                      27-AUG-15   5DFS              
1S1D:	HEADER    HYDROLASE                               06-JAN-04   1S1D              
1DJ0:	HEADER    LYASE                                   30-NOV-99   1DJ0              
5E9N:	HEADER    OXIDOREDUCTASE                          15-OCT-15   5E9N              
5FVN:	HEADER    MEMBRANE PROTEIN                        09-FEB-16   5FVN              
4UQD:	HEADER    HYDROLASE                               22-JUN-14   4UQD              
1N8V:	HEADER    LIPID BINDING PROTEIN                   21-NOV-02   1N8V              
5K4P:	HEADER    TRANSFERASE                             21-MAY-16   5K4P              
5LND:	HEADER    CELL ADHESION                           04-AUG-16   5LND              
3GIU:	HEADER    HYDROLASE                               06-MAR-09   3GIU              
1JB3:	HEADER    CELL ADHESION                           01-JUN-01   1JB3              
4AW7:	HEADER    HYDROLASE                               01-JUN-12   4AW7              
2E4T:	HEADER    HYDROLASE                               16-DEC-06   2E4T              
2NWF:	HEADER    OXIDOREDUCTASE                          14-NOV-06   2NWF              
1R6X:	HEADER    TRANSFERASE                             17-OCT-03   1R6X              
1TUA:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   24-JUN-04   1TUA              
3I4G:	HEADER    CARBOHYDRATE-BINDING PROTEIN            01-JUL-09   3I4G              
4GWG:	HEADER    OXIDOREDUCTASE                          03-SEP-12   4GWG              
4GWB:	HEADER    OXIDOREDUCTASE                          01-SEP-12   4GWB              
1JBE:	HEADER    SIGNALING PROTEIN                       04-JUN-01   1JBE              
3WGX:	HEADER    ISOMERASE                               13-AUG-13   3WGX              
2ZHP:	HEADER    ANTIBIOTIC INHIBITOR                    06-FEB-08   2ZHP              
2QXF:	HEADER    HYDROLASE                               11-AUG-07   2QXF              
3D40:	HEADER    TRANSFERASE                             13-MAY-08   3D40              
1I1W:	HEADER    HYDROLASE                               04-FEB-01   1I1W              
4EGU:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   01-APR-12   4EGU              
4PZ0:	HEADER    SUGAR BINDING PROTEIN                   28-MAR-14   4PZ0              
4S1P:	HEADER    HYDROLASE                               14-JAN-15   4S1P              
3TOW:	HEADER    PROTEIN TRANSPORT                       06-SEP-11   3TOW              
4GMQ:	HEADER    RIBOSOME-BINDING PROTEIN                16-AUG-12   4GMQ              
3GP6:	HEADER    TRANSFERASE                             20-MAR-09   3GP6              
3SCY:	HEADER    HYDROLASE                               08-JUN-11   3SCY              
3G21:	HEADER    VIRAL PROTEIN                           30-JAN-09   3G21              
5FD9:	HEADER    PROTEIN TRANSPORT                       15-DEC-15   5FD9              
1XLQ:	HEADER    OXIDOREDUCTASE                          30-SEP-04   1XLQ              
1N62:	HEADER    OXIDOREDUCTASE                          08-NOV-02   1N62              
2A0B:	HEADER    SENSORY TRANSDUCTION                    02-APR-98   2A0B              
4YGB:	HEADER    PROTEIN TRANSPORT                       26-FEB-15   4YGB              
3VII:	HEADER    HYDROLASE                               03-OCT-11   3VII              
3D3B:	HEADER    TRANSCRIPTION                           09-MAY-08   3D3B              
4TMV:	HEADER    TRANSLATION                             02-JUN-14   4TMV              
1RG8:	HEADER    HORMONE/GROWTH FACTOR                   11-NOV-03   1RG8              
1YD9:	HEADER    STRUCTURAL PROTEIN                      23-DEC-04   1YD9              
3F14:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   27-OCT-08   3F14              
5IDH:	HEADER    LIGASE,TRANSFERASE                      24-FEB-16   5IDH              
1XPP:	HEADER    TRANSFERASE                             09-OCT-04   1XPP              
1YD0:	HEADER    DNA BINDING PROTEIN                     23-DEC-04   1YD0              
1DD9:	HEADER    TRANSFERASE                             09-NOV-99   1DD9              
3A0Y:	HEADER    TRANSFERASE                             25-MAR-09   3A0Y              
3TM8:	HEADER    HYDROLASE,SIGNALING PROTEIN             31-AUG-11   3TM8              
4YYC:	HEADER    TRANSFERASE                             23-MAR-15   4YYC              
3F1L:	HEADER    OXIDOREDUCTASE                          28-OCT-08   3F1L              
2IJ2:	HEADER    OXIDOREDUCTASE                          29-SEP-06   2IJ2              
5BTY:	HEADER    UNKNOWN FUNCTION                        03-JUN-15   5BTY              
3D32:	HEADER    TRANSPORT PROTEIN                       09-MAY-08   3D32              
5UZG:	HEADER    RNA BINDING PROTEIN                     26-FEB-17   5UZG              
2HUH:	HEADER    UNKNOWN FUNCTION                        26-JUL-06   2HUH              
3SC7:	HEADER    HYDROLASE                               07-JUN-11   3SC7              
4MJD:	HEADER    UNKNOWN FUNCTION                        03-SEP-13   4MJD              
4YG0:	HEADER    VIRAL PROTEIN                           25-FEB-15   4YG0              
3OCU:	HEADER    HYDROLASE                               10-AUG-10   3OCU              
5AL6:	HEADER    STRUCTURAL PROTEIN                      06-MAR-15   5AL6              
4TKC:	HEADER    SUGAR BINDING PROTEIN                   26-MAY-14   4TKC              
3A0S:	HEADER    TRANSFERASE                             24-MAR-09   3A0S              
2YC3:	HEADER    TRANSFERASE                             11-MAR-11   2YC3              
2JAE:	HEADER    OXIDOREDUCTASE                          27-NOV-06   2JAE              
3QM9:	HEADER    TRANSPORT PROTEIN                       03-FEB-11   3QM9              
3DJE:	HEADER    OXIDOREDUCTASE                          23-JUN-08   3DJE              
5F8Z:	HEADER    HYDROLASE-HYDROLASE INHIBITOR           09-DEC-15   5F8Z              
5B08:	HEADER    LYASE                                   28-OCT-15   5B08              
2FCW:	HEADER    LIPID TRANSPORT/ENDOCYTOSIS/CHAPERONE   12-DEC-05   2FCW              
3CMB:	HEADER    LYASE                                   21-MAR-08   3CMB              
2FCL:	HEADER    TRANSFERASE                             12-DEC-05   2FCL              
2FCO:	HEADER    HYDROLASE                               12-DEC-05   2FCO              
4QP5:	HEADER    HYDROLASE                               22-JUN-14   4QP5              
2TPS:	HEADER    THIAMIN BIOSYNTHESIS                    09-MAR-99   2TPS              
2FCJ:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   12-DEC-05   2FCJ              
2W6A:	HEADER    SIGNALING PROTEIN                       17-DEC-08   2W6A              
2ZAD:	HEADER    ISOMERASE                               03-OCT-07   2ZAD              
3E48:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   11-AUG-08   3E48              
4RJW:	HEADER    MEMBRANE PROTEIN                        11-OCT-14   4RJW              
5HB7:	HEADER    TRANSPORT PROTEIN                       31-DEC-15   5HB7              
5HB6:	HEADER    TRANSPORT PROTEIN                       31-DEC-15   5HB6              
4FP5:	HEADER    TOXIN                                   21-JUN-12   4FP5              
3OMD:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   26-AUG-10   3OMD              
3OMY:	HEADER    DNA BINDING PROTEIN                     27-AUG-10   3OMY              
4HVK:	HEADER    TRANSFERASE                             06-NOV-12   4HVK              
5A12:	HEADER    OXIDOREDUCTASE                          27-APR-15   5A12              
1USE:	HEADER    SIGNALING PROTEIN                       21-NOV-03   1USE              
3MDU:	HEADER    HYDROLASE                               30-MAR-10   3MDU              
3O8M:	HEADER    TRANSFERASE                             03-AUG-10   3O8M              
3RQT:	HEADER    UNKNOWN FUNCTION                        28-APR-11   3RQT              
5HBP:	HEADER    TRANSFERASE                             01-JAN-16   5HBP              
2PXX:	HEADER    TRANSFERASE                             14-MAY-07   2PXX              
5FJD:	HEADER    COPPER BINDING PROTEIN                  07-OCT-15   5FJD              
4P40:	HEADER    TRANSPORT PROTEIN                       10-MAR-14   4P40              
3BF7:	HEADER    HYDROLASE                               21-NOV-07   3BF7              
2I49:	HEADER    TRANSPORT PROTEIN                       21-AUG-06   2I49              
1INL:	HEADER    TRANSFERASE                             14-MAY-01   1INL              
5A1I:	HEADER    TRANSFERASE                             30-APR-15   5A1I              
3KH1:	HEADER    HYDROLASE                               29-OCT-09   3KH1              
4MXT:	HEADER    PROTEIN TRANSPORT                       26-SEP-13   4MXT              
3IFE:	HEADER    HYDROLASE                               24-JUL-09   3IFE              
4R2X:	HEADER    TRANSFERASE                             13-AUG-14   4R2X              
4ZIL:	HEADER    OXIDOREDUCTASE                          28-APR-15   4ZIL              
1KNM:	HEADER    HYDROLASE                               19-DEC-01   1KNM              
4U5R:	HEADER    ISOMERASE                               25-JUL-14   4U5R              
4NF1:	HEADER    TRANSFERASE                             30-OCT-13   4NF1              
3E4G:	HEADER    ELECTRON TRANSPORT                      11-AUG-08   3E4G              
4AXO:	HEADER    STRUCTURAL PROTEIN                      13-JUN-12   4AXO              
2Q6K:	HEADER    BIOSYNTHETIC PROTEIN                    05-JUN-07   2Q6K              
4HDD:	HEADER    HYDROLASE                               02-OCT-12   4HDD              
5EZU:	HEADER    VIRAL PROTEIN                           26-NOV-15   5EZU              
4QPN:	HEADER    TRANSFERASE                             24-JUN-14   4QPN              
5E9P:	HEADER    HYDROLASE                               15-OCT-15   5E9P              
2YMV:	HEADER    OXIDOREDUCTASE                          10-OCT-12   2YMV              
3SQZ:	HEADER    TRANSFERASE                             06-JUL-11   3SQZ              
4QPT:	HEADER    RNA BINDING PROTEIN                     25-JUN-14   4QPT              
3UPL:	HEADER    OXIDOREDUCTASE                          18-NOV-11   3UPL              
1WNA:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   28-JUL-04   1WNA              
4XIN:	HEADER    UNKNOWN FUNCTION                        07-JAN-15   4XIN              
3OCJ:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   10-AUG-10   3OCJ              
1QNR:	HEADER    HYDROLASE                               20-OCT-99   1QNR              
2ZUX:	HEADER    LYASE                                   28-OCT-08   2ZUX              
3KFF:	HEADER    TRANSPORT PROTEIN                       27-OCT-09   3KFF              
3L46:	HEADER    SIGNALING PROTEIN                       18-DEC-09   3L46              
3FJU:	HEADER    HYDROLASE/HYDROLASE INHIBITOR           15-DEC-08   3FJU              
4LF0:	HEADER    HYDROLASE                               26-JUN-13   4LF0              
3V0D:	HEADER    HYDROLASE                               07-DEC-11   3V0D              
5LJX:	HEADER    VIRAL PROTEIN                           20-JUL-16   5LJX              
5J1N:	HEADER    TRANSFERASE                             29-MAR-16   5J1N              
5I78:	HEADER    HYDROLASE                               17-FEB-16   5I78              
3WVT:	HEADER    PROTEIN BINDING                         07-JUN-14   3WVT              
1CC8:	HEADER    METAL TRANSPORT                         04-MAR-99   1CC8              
4NTD:	HEADER    OXIDOREDUCTASE                          02-DEC-13   4NTD              
4CJ0:	HEADER    HYDROLASE/DE NOVO PROTEIN               18-DEC-13   4CJ0              
3IFN:	HEADER    IMMUNE SYSTEM                           24-JUL-09   3IFN              
5LY8:	HEADER    SUGAR BINDING PROTEIN                   26-SEP-16   5LY8              
1YFQ:	HEADER    SIGNALING PROTEIN                       03-JAN-05   1YFQ              
3WVA:	HEADER    HYDROLASE                               16-MAY-14   3WVA              
3CA7:	HEADER    HORMONE/SIGNALING PROTEIN               19-FEB-08   3CA7              
1V7Z:	HEADER    HYDROLASE                               26-DEC-03   1V7Z              
1TZP:	HEADER    HYDROLASE                               11-JUL-04   1TZP              
1KQP:	HEADER    LIGASE                                  07-JAN-02   1KQP              
4WN5:	HEADER    TRANSCRIPTION                           10-OCT-14   4WN5              
5J1S:	HEADER    HYDROLASE                               29-MAR-16   5J1S              
5CTD:	HEADER    STRUCTURAL PROTEIN                      23-JUL-15   5CTD              
3LB2:	HEADER    OXIDOREDUCTASE                          07-JAN-10   3LB2              
3AJ4:	HEADER    PROTEIN TRANSPORT                       21-MAY-10   3AJ4              
2NML:	HEADER    TRANSCRIPTION                           21-OCT-06   2NML              
5I7S:	HEADER    OXIDOREDUCTASE                          18-FEB-16   5I7S              
5CTM:	HEADER    HYDROLASE                               24-JUL-15   5CTM              
1CCW:	HEADER    ISOMERASE                               01-MAR-99   1CCW              
4WND:	HEADER    SIGNALING PROTEIN/PROTEIN BINDING       11-OCT-14   4WND              
4LX2:	HEADER    CONTRACTILE PROTEIN/PROTEIN TRANSPORT   29-JUL-13   4LX2              
5CTV:	HEADER    HYDROLASE                               24-JUL-15   5CTV              
4YBG:	HEADER    HYDROLASE                               18-FEB-15   4YBG              
2V1M:	HEADER    OXIDOREDUCTASE                          16-SEP-08   2V1M              
5EHI:	HEADER    TRANSFERASE                             28-OCT-15   5EHI              
4RVQ:	HEADER    PROTEIN BINDING                         27-NOV-14   4RVQ              
4Z0G:	HEADER    OXIDOREDUCTASE                          26-MAR-15   4Z0G              
2FUL:	HEADER    TRANSLATION                             27-JAN-06   2FUL              
2VNG:	HEADER    HYDROLASE                               04-FEB-08   2VNG              
5TDA:	HEADER    LIGASE                                  19-SEP-16   5TDA              
5IPY:	HEADER    FLAVOPROTEIN                            10-MAR-16   5IPY              
1WN2:	HEADER    HYDROLASE                               26-JUL-04   1WN2              
1Z72:	HEADER    TRANSCRIPTION REGULATOR                 23-MAR-05   1Z72              
3F2Z:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   30-OCT-08   3F2Z              
2O0A:	HEADER    CELL CYCLE/TRANSPORT PROTEIN            27-NOV-06   2O0A              
4Z0Z:	HEADER    OXIDOREDUCTASE                          26-MAR-15   4Z0Z              
3MVC:	HEADER    ELECTRON TRANSPORT                      03-MAY-10   3MVC              
4Z0Y:	HEADER    OXIDOREDUCTASE                          26-MAR-15   4Z0Y              
2MCM:	HEADER    APOPROTEIN                              08-MAY-91   2MCM              
4GVQ:	HEADER    HYDROLASE                               31-AUG-12   4GVQ              
3WDC:	HEADER    CHAPERONE/ANTIMICROBIAL PROTEIN         14-JUN-13   3WDC              
3IX3:	HEADER    TRANSCRIPTION                           03-SEP-09   3IX3              
1P9G:	HEADER    ANTIFUNGAL PROTEIN                      12-MAY-03   1P9G              
4AVS:	HEADER    SUGAR BINDING PROTEIN                   29-MAY-12   4AVS              
2BFD:	HEADER    OXIDOREDUCTASE                          06-DEC-04   2BFD              
4GVF:	HEADER    HYDROLASE                               30-AUG-12   4GVF              
1VHN:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   01-DEC-03   1VHN              
4EP4:	HEADER    HYDROLASE                               17-APR-12   4EP4              
3U5S:	HEADER    OXIDOREDUCTASE                          11-OCT-11   3U5S              
2OA2:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   14-DEC-06   2OA2              
1R5M:	HEADER    TRANSCRIPTION                           10-OCT-03   1R5M              
4PP4:	HEADER    REPLICATION                             26-FEB-14   4PP4              
4EFP:	HEADER    UNKNOWN FUNCTION                        30-MAR-12   4EFP              
4RD7:	HEADER    UNKNOWN FUNCTION                        18-SEP-14   4RD7              
4RD4:	HEADER    TRANSLATION                             18-SEP-14   4RD4              
1L7A:	HEADER    HYDROLASE                               14-MAR-02   1L7A              
1MKK:	HEADER    HORMONE/GROWTH FACTOR                   29-AUG-02   1MKK              
1X91:	HEADER    PROTEIN BINDING                         19-AUG-04   1X91              
4RJZ:	HEADER    TRANSPORT PROTEIN                       11-OCT-14   4RJZ              
3P4H:	HEADER    HYDROLASE                               06-OCT-10   3P4H              
4IC4:	HEADER    LIPID BINDING PROTEIN                   09-DEC-12   4IC4              
1X9I:	HEADER    ISOMERASE                               21-AUG-04   1X9I              
2A6Z:	HEADER    SUGAR BINDING PROTEIN                   04-JUL-05   2A6Z              
4KV7:	HEADER    UNKNOWN FUNCTION                        22-MAY-13   4KV7              
1RP0:	HEADER    BIOSYNTHETIC PROTEIN                    02-DEC-03   1RP0              
4B21:	HEADER    HYDROLASE/DNA                           12-JUL-12   4B21              
3FTD:	HEADER    TRANSFERASE                             12-JAN-09   3FTD              
1VH5:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   01-DEC-03   1VH5              
3DXL:	HEADER    ODORANT-BINDING PROTEIN                 24-JUL-08   3DXL              
3EDH:	HEADER    HYDROLASE                               03-SEP-08   3EDH              
3UP3:	HEADER    STEROID BINDING PROTEIN/TRANSCRIPTION   17-NOV-11   3UP3              
3DXY:	HEADER    TRANSFERASE                             25-JUL-08   3DXY              
4A3Z:	HEADER    HYDROLASE                               06-OCT-11   4A3Z              
4JB7:	HEADER    CELL INVASION                           19-FEB-13   4JB7              
4JB3:	HEADER    HYDROLASE                               19-FEB-13   4JB3              
4A3P:	HEADER    HYDROLASE                               03-OCT-11   4A3P              
5EP2:	HEADER    TRANSCRIPTION/TRANSCRIPTION INHIBITOR   11-NOV-15   5EP2              
1T1U:	HEADER    TRANSFERASE                             18-APR-04   1T1U              
1BKR:	HEADER    ACTIN-BINDING                           10-JUL-98   1BKR              
1TT8:	HEADER    LYASE                                   22-JUN-04   1TT8              
3UB6:	HEADER    MEMBRANE PROTEIN                        23-OCT-11   3UB6              
3O2T:	HEADER    PROTEIN BINDING                         22-JUL-10   3O2T              
3ZY7:	HEADER    ENDOCYTOSIS                             17-AUG-11   3ZY7              
3ZY2:	HEADER    TRANSFERASE                             17-AUG-11   3ZY2              
3F0D:	HEADER    LYASE                                   24-OCT-08   3F0D              
4IQB:	HEADER    TRANSFERASE                             11-JAN-13   4IQB              
2Y7E:	HEADER    LYASE                                   31-JAN-11   2Y7E              
1RFY:	HEADER    TRANSCRIPTION                           10-NOV-03   1RFY              
1G8Q:	HEADER    IMMUNE SYSTEM                           20-NOV-00   1G8Q              
1O8X:	HEADER    ELECTRON TRANSPORT                      09-DEC-02   1O8X              
4OMB:	HEADER    TRANSPORT PROTEIN                       27-JAN-14   4OMB              
3O2R:	HEADER    HYDROLASE                               22-JUL-10   3O2R              
5M29:	HEADER    TRANSPORT PROTEIN                       12-OCT-16   5M29              
4I4O:	HEADER    SUGAR BINDING PROTEIN                   28-NOV-12   4I4O              
5FU5:	HEADER    SUGAR BINDING PROTEIN                   20-JAN-16   5FU5              
2GZS:	HEADER    HYDROLASE                               12-MAY-06   2GZS              
2C71:	HEADER    HYDROLASE                               17-NOV-05   2C71              
2GZQ:	HEADER    LIPID BINDING PROTEIN                   11-MAY-06   2GZQ              
4MIY:	HEADER    OXIDOREDUCTASE                          02-SEP-13   4MIY              
2WQF:	HEADER    OXIDOREDUCTASE                          20-AUG-09   2WQF              
2WQK:	HEADER    HYDROLASE                               23-AUG-09   2WQK              
4C84:	HEADER    LIGASE                                  29-SEP-13   4C84              
5T1I:	HEADER    TRANSCRIPTION                           19-AUG-16   5T1I              
2E7Z:	HEADER    LYASE                                   15-JAN-07   2E7Z              
5JE0:	HEADER    TRANSFERASE                             17-APR-16   5JE0              
1H99:	HEADER    TRANSCRIPTIONAL ANTITERMINATOR          06-MAR-01   1H99              
2WQ4:	HEADER    SUGAR BINDING PROTEIN                   13-AUG-09   2WQ4              
2EHP:	HEADER    STRUCTURAL GENOMICS, UNKNOWN FUNCTION   07-MAR-07   2EHP              
3G36:	HEADER    NUCLEAR PROTEIN                         02-FEB-09   3G36              
1H97:	HEADER    OXYGEN TRANSPORT                        02-MAR-01   1H97              
2EHZ:	HEADER    OXIDOREDUCTASE                          10-MAR-07   2EHZ              
5DIC:	HEADER    ODORANT-BINDING PROTEIN                 31-AUG-15   5DIC              
5FUH:	HEADER    TRANSFERASE                             27-JAN-16   5FUH              
1OCY:	HEADER    STRUCTURAL PROTEIN                      11-FEB-03   1OCY              
5LAL:	HEADER    PLANT PROTEIN                           14-JUN-16   5LAL              
3GNZ:	HEADER    TOXIN                                   18-MAR-09   3GNZ              
3ZYP:	HEADER    METAL BINDING PROTEIN                   24-AUG-11   3ZYP              
3NVW:	HEADER    OXIDOREDUCTASE                          08-JUL-10   3NVW              
4UPI:	HEADER    HYDROLASE                               17-JUN-14   4UPI              
3NVS:	HEADER    TRANSFERASE                             08-JUL-10   3NVS              
3WJT:	HEADER    TRANSPORT PROTEIN                       16-OCT-13   3WJT              
2Y78:	HEADER    ISOMERASE                               28-JAN-11   2Y78              
1DG6:	HEADER    APOPTOSIS                               23-NOV-99   1DG6              
3MVS:	HEADER    CELL ADHESION                           04-MAY-10   3MVS              
5BS1:	HEADER    CHAPERONE                               01-JUN-15   5BS1              
3EN0:	HEADER    HYDROLASE                               25-SEP-08   3EN0              
3GNE:	HEADER    LYASE                                   17-MAR-09   3GNE              
3A35:	HEADER    LUMINESCENT PROTEIN                     09-JUN-09   3A35              
4R3N:	HEADER    OXIDOREDUCTASE                          16-AUG-14   4R3N              
1UKF:	HEADER    HYDROLASE                               21-AUG-03   1UKF              
1IOM:	HEADER    LYASE                                   19-MAR-01   1IOM              
3RPZ:	HEADER    LYASE/LYASE SUBSTRATE                   27-APR-11   3RPZ              
5FIS:	HEADER    HYDROLASE                               02-OCT-15   5FIS              
3RPE:	HEADER    OXIDOREDUCTASE                          26-APR-11   3RPE              
3RPD:	HEADER    TRANSFERASE                             26-APR-11   3RPD              
1KOE:	HEADER    ANGIOGENESIS INHIBITOR                  22-JAN-98   1KOE              
5A6W:	HEADER    ANTIVIRAL PROTEIN                       01-JUL-15   5A6W              
2V8F:	HEADER    PROTEIN-BINDING                         07-AUG-07   2V8F              
2R8E:	HEADER    HYDROLASE                               10-SEP-07   2R8E              
1Z70:	HEADER    OXIDOREDUCTASE                          23-MAR-05   1Z70              
3SXM:	HEADER    TRANSCRIPTION REGULATOR                 15-JUL-11   3SXM              
4HEI:	HEADER    TRANSLATION                             03-OCT-12   4HEI              
4Q2S:	HEADER    RNA BINDING PROTEIN                     09-APR-14   4Q2S              
1EAQ:	HEADER    TRANSCRIPTION/DNA                       14-JUL-01   1EAQ              
2RKL:	HEADER    LIPID TRANSPORT                         16-OCT-07   2RKL              
1XAW:	HEADER    CELL ADHESION                           26-AUG-04   1XAW              
2PYQ:	HEADER    UNKNOWN FUNCTION                        16-MAY-07   2PYQ              
3N2W:	HEADER    HYDROLASE                               19-MAY-10   3N2W              
4Q2L:	HEADER    TRANSPORT PROTEIN                       09-APR-14   4Q2L              
3SNO:	HEADER    TRANSFERASE                             29-JUN-11   3SNO              
2PYX:	HEADER    BIOSYNTHETIC PROTEIN                    16-MAY-07   2PYX              
3MJF:	HEADER    LIGASE                                  12-APR-10   3MJF              
5AMB:	HEADER    HYDROLASE                               10-MAR-15   5AMB              
2BT9:	HEADER    LECTIN                                  27-MAY-05   2BT9              
1YS1:	HEADER    HYDROLASE                               06-FEB-05   1YS1              
5AMH:	HEADER    SIGNALING PROTEIN                       10-MAR-15   5AMH              
1XOD:	HEADER    SIGNALING PROTEIN                       06-OCT-04   1XOD              
4NI6:	HEADER    UNKNOWN FUNCTION                        05-NOV-13   4NI6              
